status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Broadband_Hyperspectral_3D_Imaging_using_Dispersed_Structured_Light.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_463&sess=sess147	82786911	1774851				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_463&sess=sess147: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Neural_Cellular_Automata_From_Cells_to_Pixels.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_264&sess=sess112	99578217	2883297				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_264&sess=sess112: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/The_Antipodal_Method_Fast_Accurate_and_Robust_3D_Generalized_Winding_Numbers.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_570&sess=sess149	73623287	3809324				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_570&sess=sess149: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/ShapeUP_Scalable_Image_Conditioned_3D_Editing.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_381&sess=sess151	54943888	2204039				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_381&sess=sess151: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Complex_Valued_Holographic_Radiance_Fields.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_133&sess=sess132	70892817	4074490				https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_133&sess=sess132: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Colorful_Noise_Training_Free_Low_Frequency_Noise_Manipulation_for_Color_Based_Conditional_Image_Generation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_593&sess=sess154	53376025	3468042				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_593&sess=sess154: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Composing_People_Together_Iterative_Pose_Image_Generation_for_Multi_Person_Interaction_Scenes.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_753&sess=sess152	51280129	1464257				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_753&sess=sess152: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/VideoNeuMat_Neural_Material_Extraction_from_Generative_Video_Models.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1134&sess=sess130	50417138	2259038				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1134&sess=sess130: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Mat_rn_Noise_for_Triangulation_Agnostic_Flow_Matching_on_Meshes.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_386&sess=sess121	49911015	1204562				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_386&sess=sess121: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/HairLRM_Strand_based_Hair_Modeling_via_Large_Reconstruction_Models.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_371&sess=sess119	49332166	1117921				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_371&sess=sess119: html no direct pdf yet
