index,sample_id,year,video_prefix,prefix_no_subclip,prefix_no_variant,valid_frames,z_max_abs,z_sq_mean,z_human_max_abs,z_human_sq_mean,z_camera_max_abs,z_camera_sq_mean,loss_camera,loss_human,loss_joint,loss_mean_across_tasks
8734,2018_69v1tcsG6nc_00004_000_b,2018,2018_69v1tcsG6nc,2018_69v1tcsG6nc_00004,2018_69v1tcsG6nc_00004_000,32,12.453125,1.072393774986267,12.453125,1.4042302370071411,5.21875,0.40872055292129517,0.013119688257575035,0.01287291944026947,0.10931471735239029,0.0451024416834116
9709,2019_QMBLWE0pu8U_00000_000_a,2019,2019_QMBLWE0pu8U,2019_QMBLWE0pu8U_00000,2019_QMBLWE0pu8U_00000_000,12,12.4453125,1.6287015676498413,8.875,1.121154546737671,12.4453125,2.6437952518463135,0.02182399481534958,0.029552066698670387,0.05314871296286583,0.034841591492295265
5210,2016_1u7U16N_yJg_00048_000_a,2016,2016_1u7U16N_yJg,2016_1u7U16N_yJg_00048,2016_1u7U16N_yJg_00048_000,21,12.234375,0.9796697497367859,12.234375,1.3129276037216187,5.76171875,0.31315377354621887,0.01104675605893135,0.030035696923732758,0.020529886707663536,0.020537446563442547
1153,2011_ftmRf0AY8Co_00006_000_a,2011,2011_ftmRf0AY8Co,2011_ftmRf0AY8Co_00006,2011_ftmRf0AY8Co_00006_000,25,12.1640625,0.5141214728355408,12.1640625,0.6699820160865784,3.498046875,0.20240050554275513,0.0026125197764486074,0.008860182017087936,0.007909988053143024,0.006460896615559856
9477,2019_INGcULi_c2U_00007_000_a,2019,2019_INGcULi_c2U,2019_INGcULi_c2U_00007,2019_INGcULi_c2U_00007_000,27,12.0078125,1.9955002069473267,7.37890625,0.624253511428833,12.0078125,4.737994194030762,0.003248718101531267,0.007977677509188652,0.05247422680258751,0.02123354080443581
7931,2017_fwkB6wAxNVM_00004_000_a,2017,2017_fwkB6wAxNVM,2017_fwkB6wAxNVM_00004,2017_fwkB6wAxNVM_00004_000,20,11.9296875,0.7366986870765686,11.9296875,0.9592898488044739,4.03515625,0.2915162742137909,0.012662375345826149,0.01932469569146633,0.19875217974185944,0.07691308359305064
2716,2012_n3_noySdJVs_00003_000_a,2012,2012_n3_noySdJVs,2012_n3_noySdJVs_00003,2012_n3_noySdJVs_00003_000,48,11.90625,1.77565336227417,4.7734375,0.6542527675628662,11.90625,4.018454551696777,0.004560014232993126,0.0072329286485910416,0.02192724123597145,0.01124006137251854
4670,2015_cH_nhvO8stg_00009_000_a,2015,2015_cH_nhvO8stg,2015_cH_nhvO8stg_00009,2015_cH_nhvO8stg_00009_000,12,11.8671875,0.9764048457145691,11.8671875,1.083134412765503,6.80859375,0.7629458904266357,0.023071324452757835,0.034418851137161255,0.023793475702404976,0.02709455043077469
9892,2019_YzIWoPLLktE_00004_000_a,2019,2019_YzIWoPLLktE,2019_YzIWoPLLktE_00004,2019_YzIWoPLLktE_00004_000,22,11.8671875,0.47484081983566284,11.8671875,0.6301140785217285,2.880859375,0.16429415345191956,0.002041105180978775,0.0070596919395029545,0.24446077644824982,0.08452052452291052
7777,2017_b2hhdMiOTOE_00069_000_b,2017,2017_b2hhdMiOTOE,2017_b2hhdMiOTOE_00069,2017_b2hhdMiOTOE_00069_000,63,11.859375,5.27500581741333,8.125,1.1227424144744873,11.859375,13.579532623291016,0.008976501412689686,0.007926017977297306,0.029360584914684296,0.015421034768223763
2172,2012_RC5ZiK6o7uQ_00031_000_a,2012,2012_RC5ZiK6o7uQ,2012_RC5ZiK6o7uQ_00031,2012_RC5ZiK6o7uQ_00031_000,28,11.796875,3.118175983428955,7.8515625,1.0453591346740723,11.796875,7.263810157775879,0.0031429084483534098,0.011332297697663307,0.02862759679555893,0.014367600980525216
8961,2018_ddGbf6I8UH4_00011_000_a,2018,2018_ddGbf6I8UH4,2018_ddGbf6I8UH4_00011,2018_ddGbf6I8UH4_00011_000,9,11.703125,0.9671079516410828,9.40625,0.7671520113945007,11.703125,1.3670198917388916,0.005132171791046858,0.011048424988985062,0.06387855112552643,0.026686382635186117
6323,2016_uBAd6Nfv3uE_00003_000_a,2016,2016_uBAd6Nfv3uE,2016_uBAd6Nfv3uE_00003,2016_uBAd6Nfv3uE_00003_000,33,11.6640625,1.1550941467285156,6.5546875,0.8810037970542908,11.6640625,1.7032749652862549,0.00312781915999949,0.011078576557338238,0.16361382603645325,0.059273407251263656
8824,2018_FAmaskY8eXE_00002_006_c,2018,2018_FAmaskY8eXE,2018_FAmaskY8eXE_00002,2018_FAmaskY8eXE_00002_006,61,11.5625,3.082061290740967,2.529296875,0.4488525390625,11.5625,8.348479270935059,0.007003685459494591,0.01057969219982624,0.024701321497559547,0.014094899718960127
1179,2011_hE3jShGPscQ_00004_000_a,2011,2011_hE3jShGPscQ,2011_hE3jShGPscQ_00004,2011_hE3jShGPscQ_00004_000,23,11.5625,2.6458842754364014,10.8984375,1.731353998184204,11.5625,4.474945068359375,0.03212597221136093,0.029727209359407425,0.07459449768066406,0.04548255975047747
4935,2015_qeytg9JLx-o_00016_001_a,2015,2015_qeytg9JLx-o,2015_qeytg9JLx-o_00016,2015_qeytg9JLx-o_00016_001,42,11.5546875,1.030993103981018,11.5546875,1.0523377656936646,8.5,0.9883038401603699,0.0022195149213075638,0.014402511529624462,0.023173581808805466,0.01326520275324583
1173,2011_gcu30p7VEKI_00000_000_a,2011,2011_gcu30p7VEKI,2011_gcu30p7VEKI_00000,2011_gcu30p7VEKI_00000_000,46,11.5390625,1.695596694946289,5.734375,0.7712922096252441,11.5390625,3.544205665588379,0.0014483274426311255,0.003697373904287815,0.06832733750343323,0.02449101295011739
