source_item_id,source_repo,state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path,paper_id,item_type,updated_at
srcitem:a3ce15564d7c,foruck__awesome-human-motion,Downloaded,Unrated,IO-WBC: Interaction-Aware Whole-Body Control for Compliant Object Transport,arXiv 2026,N/A,https://arxiv.org/abs/2603.03751,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2026/2026_IO_WBC_Interaction_Aware_Whole_Body_Control_for_Compliant_Object_Transport.pdf,arxiv:2603.03751,paper,2026-04-22T22:30:10+08:00
srcitem:add435a245b8,foruck__awesome-human-motion,Downloaded,Unrated,Pro-HOI: Perceptive Root-guided Humanoid-Object Interaction,arXiv 2026,N/A,https://arxiv.org/abs/2603.01126,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2026/2026_Pro_HOI_Perceptive_Root_guided_Humanoid_Object_Interaction.pdf,arxiv:2603.01126,paper,2026-04-22T22:30:10+08:00
srcitem:8117f24f55ec,foruck__awesome-human-motion,Downloaded,Unrated,LessMimic: Long-Horizon Humanoid Interaction with Unified Distance Field Representations,arXiv 2026,N/A,https://arxiv.org/abs/2602.21723,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2026/2026_LessMimic_Long_Horizon_Humanoid_Interaction_with_Unified_Distance_Field_Representations.pdf,arxiv:2602.21723,paper,2026-04-22T22:30:10+08:00
srcitem:1bef56777379,foruck__awesome-human-motion,Downloaded,Unrated,HumanX: Toward Agile and Generalizable Humanoid Interaction Skills from Human Videos,arXiv 2026,N/A,https://arxiv.org/abs/2602.02473,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2026/2026_HumanX_Toward_Agile_and_Generalizable_Humanoid_Interaction_Skills_from_Human_Videos.pdf,arxiv:2602.02473,paper,2026-04-22T22:30:10+08:00
srcitem:c8217f8b10a8,foruck__awesome-human-motion,Downloaded,Unrated,Learning Whole-Body Human-Humanoid Interaction from Human-Human Demonstrations,arXiv 2026,N/A,https://arxiv.org/abs/2601.09518,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2026/2026_Learning_Whole_Body_Human_Humanoid_Interaction_from_Human_Human_Demonstrations.pdf,arxiv:2601.09518,paper,2026-04-22T22:30:10+08:00
srcitem:830fdfc6cb0a,foruck__awesome-human-motion,Downloaded,Unrated,WaveMan: mmWave-Based Room-Scale Human Interaction Perception for Humanoid Robots,arXiv 2026,N/A,https://arxiv.org/abs/2601.07454,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2026/2026_WaveMan_mmWave_Based_Room_Scale_Human_Interaction_Perception_for_Humanoid_Robots.pdf,arxiv:2601.07454,paper,2026-04-22T22:30:10+08:00
srcitem:01cafd1903fc,foruck__awesome-human-motion,Downloaded,Unrated,"Toward Seamless Physical Human-Humanoid Interaction: Insights from Control, Intent, and Modeling with a Vision for What Comes Next",arXiv 2025,N/A,https://arxiv.org/abs/2512.07765,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2025/2025_Toward_Seamless_Physical_Human_Humanoid_Interaction_Insights_from_Control_Intent_and_Modeling_with_a_Vision_for_What_Comes_Next.pdf,arxiv:2512.07765,paper,2026-04-22T22:30:10+08:00
srcitem:0ab0a5bc6ae0,foruck__awesome-human-motion,Downloaded,Unrated,HAFO: Humanoid Force-Adaptive Control for Intense External Force Interaction Environments,arXiv 2025,N/A,https://arxiv.org/abs/2511.20275,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2025/2025_HAFO_Humanoid_Force_Adaptive_Control_for_Intense_External_Force_Interaction_Environments.pdf,arxiv:2511.20275,paper,2026-04-22T22:30:10+08:00
srcitem:ae9e93526908,foruck__awesome-human-motion,Downloaded,Unrated,GentleHumanoid: Learning Upper-body Compliance for Contact-rich Human and Object Interaction,arXiv 2025,N/A,https://arxiv.org/abs/2511.04679,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2025/2025_GentleHumanoid_Learning_Upper_body_Compliance_for_Contact_rich_Human_and_Object_Interaction.pdf,arxiv:2511.04679,paper,2026-04-22T22:30:10+08:00
srcitem:b3c1128e10f0,foruck__awesome-human-motion,Downloaded,Unrated,DreamControl: Human-Inspired Whole-Body Humanoid Control for Scene Interaction via Guided Diffusion,arXiv 2025,N/A,https://arxiv.org/abs/2509.14353,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2025/2025_DreamControl_Human_Inspired_Whole_Body_Humanoid_Control_for_Scene_Interaction_via_Guided_Diffusion.pdf,arxiv:2509.14353,paper,2026-04-22T22:30:10+08:00
srcitem:bed449f11d62,foruck__awesome-human-motion,Downloaded,Unrated,SimGenHOI: Physically Realistic Whole-Body Humanoid-Object Interaction via Generative Modeling and Reinforcement Learning,arXiv 2025,N/A,https://arxiv.org/abs/2508.14120,Humanoid_Simulated_or_Real,paperPDFs/Humanoid_Simulated_or_Real/arXiv_2025/2025_SimGenHOI_Physically_Realistic_Whole_Body_Humanoid_Object_Interaction_via_Generative_Modeling_and_Reinforcement_Learning.pdf,arxiv:2508.14120,paper,2026-04-22T22:30:10+08:00
srcitem:4122d7cb8808,foruck__awesome-human-motion,Downloaded,Unrated,Ankle Exoskeletons in Walking and Load-Carrying Tasks: Insights into Biomechanics and Human-Robot Interaction,arXiv 2025,N/A,https://arxiv.org/abs/2504.10294,Bio_stuff_Human_Anatomy_Biomechanics_Physiology,paperPDFs/Bio_stuff_Human_Anatomy_Biomechanics_Physiology/arXiv_2025/2025_Ankle_Exoskeletons_in_Walking_and_Load_Carrying_Tasks_Insights_into_Biomechanics_and_Human_Robot_Interaction.pdf,arxiv:2504.10294,paper,2026-04-22T22:30:10+08:00
srcitem:225bf8d99015,foruck__awesome-human-motion,Downloaded,Unrated,MonoMSK: Monocular 3D Musculoskeletal Dynamics Estimation,arXiv 2025,N/A,https://arxiv.org/abs/2511.19326,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/arXiv_2025/2025_MonoMSK_Monocular_3D_Musculoskeletal_Dynamics_Estimation.pdf,arxiv:2511.19326,paper,2026-04-22T22:30:10+08:00
srcitem:cd15f3a75f83,foruck__awesome-human-motion,Downloaded,Unrated,ADHMR: Aligning Diffusion-based Human Mesh Recovery via Direct Preference Optimization,ICML 2025,N/A,https://arxiv.org/abs/2505.10250,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/ICML_2025/2025_ADHMR_Aligning_Diffusion_based_Human_Mesh_Recovery_via_Direct_Preference_Optimization.pdf,arxiv:2505.10250,paper,2026-04-22T22:30:10+08:00
srcitem:771d49482de6,foruck__awesome-human-motion,Downloaded,Unrated,Motions as Queries: One-Stage Multi-Person Holistic Human Motion Capture,CVPR 2025,N/A,https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_Motions_as_Queries_One-Stage_Multi-Person_Holistic_Human_Motion_Capture_CVPR_2025_paper.pdf,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/CVPR_2025/2025_Motions_as_Queries_One_Stage_Multi_Person_Holistic_Human_Motion_Capture.pdf,hash:4ea01421,paper,2026-04-22T22:30:10+08:00
srcitem:80530b8ce92a,foruck__awesome-human-motion,Downloaded,Unrated,GBC-Splat: Generalizable Gaussian-Based Clothed Human Digitalization under Sparse RGB Cameras,CVPR 2025,N/A,https://openaccess.thecvf.com/content/CVPR2025/papers/Tu_GBC-Splat_Generalizable_Gaussian-Based_Clothed_Human_Digitalization_under_Sparse_RGB_Cameras_CVPR_2025_paper.pdf,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/CVPR_2025/2025_GBC_Splat_Generalizable_Gaussian_Based_Clothed_Human_Digitalization_under_Sparse_RGB_Cameras.pdf,hash:47e845f4,paper,2026-04-22T22:30:10+08:00
srcitem:e7ea5bbab5cf,foruck__awesome-human-motion,Downloaded,Unrated,Leveraging Anthropometric Measurements to Improve Human Mesh Estimation and Ensure Consistent Body Shapes,CVPR 2025 workshop,N/A,https://arxiv.org/abs/2409.17671,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/CVPR_2025_workshop/2025_Leveraging_Anthropometric_Measurements_to_Improve_Human_Mesh_Estimation_and_Ensure_Consistent_Body_Shapes.pdf,arxiv:2409.17671,paper,2026-04-22T22:30:10+08:00
srcitem:7bcd57966782,foruck__awesome-human-motion,Downloaded,Unrated,Efficient 2D to Full 3D Human Pose Uplifting including Joint Rotations,CVPR 2025 workshop,N/A,https://arxiv.org/abs/2504.09953,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/CVPR_2025_workshop/2025_Efficient_2D_to_Full_3D_Human_Pose_Uplifting_including_Joint_Rotations.pdf,arxiv:2504.09953,paper,2026-04-22T22:30:10+08:00
srcitem:4bd88fcd972e,foruck__awesome-human-motion,Downloaded,Unrated,BaroPoser: Real-time Human Motion Tracking from IMUs and Barometers in Everyday Devices,arXiv 2025,N/A,https://arxiv.org/abs/2508.03313,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/arXiv_2025/2025_BaroPoser_Real_time_Human_Motion_Tracking_from_IMUs_and_Barometers_in_Everyday_Devices.pdf,arxiv:2508.03313,paper,2026-04-22T22:30:10+08:00
srcitem:d51052a7ef9f,foruck__awesome-human-motion,Downloaded,Unrated,Multi-HMR: Multi-Person Whole-Body Human Mesh Recovery in a Single Shot,ECCV 2024,N/A,https://arxiv.org/abs/2402.14654,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/ECCV_2024/2024_Multi_HMR_Multi_Person_Whole_Body_Human_Mesh_Recovery_in_a_Single_Shot.pdf,arxiv:2402.14654,paper,2026-04-22T22:30:10+08:00
srcitem:9afefdd10689,foruck__awesome-human-motion,Downloaded,Unrated,RoboSMPLX: Towards Robust and Expressive Whole-body Human Pose and Shape Estimation,NeurIPS 2023,N/A,https://arxiv.org/abs/2312.08730,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/NeurIPS_2023/2023_RoboSMPLX_Towards_Robust_and_Expressive_Whole_body_Human_Pose_and_Shape_Estimation.pdf,arxiv:2312.08730,paper,2026-04-22T22:30:10+08:00
srcitem:8488e8af5150,foruck__awesome-human-motion,Downloaded,Unrated,Zolly: Zoom Focal Length Correctly for Perspective-Distorted Human Mesh Reconstruction,ICCV 2023,N/A,https://arxiv.org/abs/2303.13796,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/ICCV_2023/2023_Zolly_Zoom_Focal_Length_Correctly_for_Perspective_Distorted_Human_Mesh_Reconstruction.pdf,arxiv:2303.13796,paper,2026-04-22T22:30:10+08:00
srcitem:41d50eb31a06,foruck__awesome-human-motion,Downloaded,Unrated,Benchmarking and Analyzing 3D Human Pose and Shape Estimation Beyond Algorithms,NeurIPS 2022,N/A,https://arxiv.org/abs/2209.10529,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/NeurIPS_2022/2022_Benchmarking_and_Analyzing_3D_Human_Pose_and_Shape_Estimation_Beyond_Algorithms.pdf,arxiv:2209.10529,paper,2026-04-22T22:30:10+08:00
srcitem:c055e60775db,foruck__awesome-human-motion,Downloaded,Unrated,NeuralAnnot: Neural Annotator for 3D Human Mesh Training Sets,CVPR 2022 Workshop,N/A,https://arxiv.org/abs/2011.11232,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/CVPR_2022_Workshop/2022_NeuralAnnot_Neural_Annotator_for_3D_Human_Mesh_Training_Sets.pdf,arxiv:2011.11232,paper,2026-04-22T22:30:10+08:00
srcitem:9f5cde1b4a00,foruck__awesome-human-motion,Downloaded,Unrated,"ROMP: Monocular, One-stage, Regression of Multiple 3D People",ICCV 2021,N/A,https://arxiv.org/abs/2008.12272,Human_Reconstruction_Motion_Interaction_Avatar,paperPDFs/Human_Reconstruction_Motion_Interaction_Avatar/ICCV_2021/2021_ROMP_Monocular_One_stage_Regression_of_Multiple_3D_People.pdf,arxiv:2008.12272,paper,2026-04-22T22:30:10+08:00
srcitem:691a5476b8b0,foruck__awesome-human-motion,Downloaded,Unrated,Reconstructing Close Human Interaction with Appearance and Proxemics Reasoning,CVPR 2025,N/A,https://www.buzhenhuang.com/publications/papers/CVPR2025-CloseApp.pdf,Human_Object_Scene_Human_Interaction_Reconstruction,paperPDFs/Human_Object_Scene_Human_Interaction_Reconstruction/CVPR_2025/2025_Reconstructing_Close_Human_Interaction_with_Appearance_and_Proxemics_Reasoning.pdf,hash:65b2fcf3,paper,2026-04-22T22:30:10+08:00
srcitem:dd5f4f21ff9b,foruck__awesome-human-motion,Downloaded,Unrated,AvatarPose: Avatar-guided 3D Pose Estimation of Close Human Interaction from Sparse Multi-view Videos,ECCV 2024,N/A,https://arxiv.org/abs/2408.02110,Human_Object_Scene_Human_Interaction_Reconstruction,paperPDFs/Human_Object_Scene_Human_Interaction_Reconstruction/ECCV_2024/2024_AvatarPose_Avatar_guided_3D_Pose_Estimation_of_Close_Human_Interaction_from_Sparse_Multi_view_Videos.pdf,arxiv:2408.02110,paper,2026-04-22T22:30:10+08:00
srcitem:04cc58b64055,foruck__awesome-human-motion,Downloaded,Unrated,Fang et al.: Capturing Closely Interacted Two-Person Motions with Reaction Priors,CVPR 2024,N/A,https://openaccess.thecvf.com/content/CVPR2024/papers/Fang_Capturing_Closely_Interacted_Two-Person_Motions_with_Reaction_Priors_CVPR_2024_paper.pdf,Human_Object_Scene_Human_Interaction_Reconstruction,paperPDFs/Human_Object_Scene_Human_Interaction_Reconstruction/CVPR_2024/2024_Fang_et_al._Capturing_Closely_Interacted_Two_Person_Motions_with_Reaction_Priors.pdf,hash:a977b5ef,paper,2026-04-22T22:30:10+08:00
srcitem:ea6e6dd6fe05,foruck__awesome-human-motion,Downloaded,Unrated,Shuai et al.: Reconstructing Close Human Interactions from Multiple Views,SIGGRAPH Asia 2024,N/A,https://arxiv.org/abs/2401.16173,Human_Object_Scene_Human_Interaction_Reconstruction,paperPDFs/Human_Object_Scene_Human_Interaction_Reconstruction/SIGGRAPH_Asia_2024/2024_Shuai_et_al._Reconstructing_Close_Human_Interactions_from_Multiple_Views.pdf,arxiv:2401.16173,paper,2026-04-22T22:30:10+08:00
